Year,Death_Cause_Name,113_Cause_Name,State,Deaths,Age-Adjusted Death Rate
2012,Alzheimer's disease,Alzheimer's disease (G30),Alabama,1390,27.2
2012,Alzheimer's disease,Alzheimer's disease (G30),Alaska,102,27.2
2012,Alzheimer's disease,Alzheimer's disease (G30),Arizona,2160,30
2012,Alzheimer's disease,Alzheimer's disease (G30),Arkansas,931,27.9
2012,Alzheimer's disease,Alzheimer's disease (G30),California,11649,30
2012,Alzheimer's disease,Alzheimer's disease (G30),Colorado,1322,28.4
2012,Alzheimer's disease,Alzheimer's disease (G30),Connecticut,842,16.8
2012,Alzheimer's disease,Alzheimer's disease (G30),Delaware,213,20.2
2012,Alzheimer's disease,Alzheimer's disease (G30),District of Columbia,129,20.5
2012,Alzheimer's disease,Alzheimer's disease (G30),Florida,4422,15.2
2012,Alzheimer's disease,Alzheimer's disease (G30),Georgia,2074,26.2
2012,Alzheimer's disease,Alzheimer's disease (G30),Hawaii,249,12.4
2012,Alzheimer's disease,Alzheimer's disease (G30),Idaho,354,21.9
2012,Alzheimer's disease,Alzheimer's disease (G30),Illinois,2865,19.8
2012,Alzheimer's disease,Alzheimer's disease (G30),Indiana,2038,28.1
2012,Alzheimer's disease,Alzheimer's disease (G30),Iowa,1336,30.5
2012,Alzheimer's disease,Alzheimer's disease (G30),Kansas,789,22.5
2012,Alzheimer's disease,Alzheimer's disease (G30),Kentucky,1506,33
2012,Alzheimer's disease,Alzheimer's disease (G30),Louisiana,1399,31.6
2012,Alzheimer's disease,Alzheimer's disease (G30),Maine,432,23.5
2012,Alzheimer's disease,Alzheimer's disease (G30),Maryland,906,14.7
2012,Alzheimer's disease,Alzheimer's disease (G30),Massachusetts,1713,19.8
2012,Alzheimer's disease,Alzheimer's disease (G30),Michigan,3064,25.6
2012,Alzheimer's disease,Alzheimer's disease (G30),Minnesota,1445,22.2
2012,Alzheimer's disease,Alzheimer's disease (G30),Mississippi,923,30.7
2012,Alzheimer's disease,Alzheimer's disease (G30),Missouri,1863,25.9
2012,Alzheimer's disease,Alzheimer's disease (G30),Montana,265,20.8
2012,Alzheimer's disease,Alzheimer's disease (G30),Nebraska,570,24.4
2012,Alzheimer's disease,Alzheimer's disease (G30),Nevada,356,15.3
2012,Alzheimer's disease,Alzheimer's disease (G30),New Hampshire,392,25.1
2012,Alzheimer's disease,Alzheimer's disease (G30),New Jersey,1881,17.1
2012,Alzheimer's disease,Alzheimer's disease (G30),New Mexico,373,17.1
2012,Alzheimer's disease,Alzheimer's disease (G30),New York,2640,10.9
2012,Alzheimer's disease,Alzheimer's disease (G30),North Carolina,2850,28.4
2012,Alzheimer's disease,Alzheimer's disease (G30),North Dakota,364,36.6
2012,Alzheimer's disease,Alzheimer's disease (G30),Ohio,3935,27.4
2012,Alzheimer's disease,Alzheimer's disease (G30),Oklahoma,1069,26.3
2012,Alzheimer's disease,Alzheimer's disease (G30),Oregon,1326,27.9
2012,Alzheimer's disease,Alzheimer's disease (G30),Pennsylvania,3505,18.9
2012,Alzheimer's disease,Alzheimer's disease (G30),Rhode Island,299,19.8
2012,Alzheimer's disease,Alzheimer's disease (G30),South Carolina,1634,33.6
2012,Alzheimer's disease,Alzheimer's disease (G30),South Dakota,460,39.4
2012,Alzheimer's disease,Alzheimer's disease (G30),Tennessee,2434,36.3
2012,Alzheimer's disease,Alzheimer's disease (G30),Texas,5175,24.6
2012,Alzheimer's disease,Alzheimer's disease (G30),United States,83637,23.8
2012,Alzheimer's disease,Alzheimer's disease (G30),Utah,411,19.9
2012,Alzheimer's disease,Alzheimer's disease (G30),Vermont,284,35.3
2012,Alzheimer's disease,Alzheimer's disease (G30),Virginia,1712,21.2
2012,Alzheimer's disease,Alzheimer's disease (G30),Washington,3219,43.8
2012,Alzheimer's disease,Alzheimer's disease (G30),West Virginia,598,25.3
2012,Alzheimer's disease,Alzheimer's disease (G30),Wisconsin,1646,22.6
2012,Alzheimer's disease,Alzheimer's disease (G30),Wyoming,123,21.5
2012,Stroke,Cerebrovascular diseases (I60-I69),Alabama,2628,49.5
2012,Stroke,Cerebrovascular diseases (I60-I69),Alaska,188,42.5
2012,Stroke,Cerebrovascular diseases (I60-I69),Arizona,2164,29.9
2012,Stroke,Cerebrovascular diseases (I60-I69),Arkansas,1664,49.1
2012,Stroke,Cerebrovascular diseases (I60-I69),California,13542,35.4
2012,Stroke,Cerebrovascular diseases (I60-I69),Colorado,1576,32.6
2012,Stroke,Cerebrovascular diseases (I60-I69),Connecticut,1273,27
2012,Stroke,Cerebrovascular diseases (I60-I69),Delaware,404,38.2
2012,Stroke,Cerebrovascular diseases (I60-I69),District of Columbia,207,33.8
2012,Stroke,Cerebrovascular diseases (I60-I69),Florida,8456,30.7
2012,Stroke,Cerebrovascular diseases (I60-I69),Georgia,3636,41.8
2012,Stroke,Cerebrovascular diseases (I60-I69),Hawaii,634,35.2
2012,Stroke,Cerebrovascular diseases (I60-I69),Idaho,610,37.2
2012,Stroke,Cerebrovascular diseases (I60-I69),Illinois,5337,37.7
2012,Stroke,Cerebrovascular diseases (I60-I69),Indiana,3073,42.7
2012,Stroke,Cerebrovascular diseases (I60-I69),Iowa,1422,34.1
2012,Stroke,Cerebrovascular diseases (I60-I69),Kansas,1343,39.4
2012,Stroke,Cerebrovascular diseases (I60-I69),Kentucky,2073,44.3
2012,Stroke,Cerebrovascular diseases (I60-I69),Louisiana,2039,43.9
2012,Stroke,Cerebrovascular diseases (I60-I69),Maine,619,34.3
2012,Stroke,Cerebrovascular diseases (I60-I69),Maryland,2280,36.5
2012,Stroke,Cerebrovascular diseases (I60-I69),Massachusetts,2371,28.3
2012,Stroke,Cerebrovascular diseases (I60-I69),Michigan,4414,37.3
2012,Stroke,Cerebrovascular diseases (I60-I69),Minnesota,2081,33
2012,Stroke,Cerebrovascular diseases (I60-I69),Mississippi,1502,48.3
2012,Stroke,Cerebrovascular diseases (I60-I69),Missouri,2989,42.2
2012,Stroke,Cerebrovascular diseases (I60-I69),Montana,415,33.1
2012,Stroke,Cerebrovascular diseases (I60-I69),Nebraska,776,34.8
2012,Stroke,Cerebrovascular diseases (I60-I69),Nevada,897,34.3
2012,Stroke,Cerebrovascular diseases (I60-I69),New Hampshire,457,29.3
2012,Stroke,Cerebrovascular diseases (I60-I69),New Jersey,3440,32.7
2012,Stroke,Cerebrovascular diseases (I60-I69),New Mexico,677,30.3
2012,Stroke,Cerebrovascular diseases (I60-I69),New York,6139,26.6
2012,Stroke,Cerebrovascular diseases (I60-I69),North Carolina,4410,42.8
2012,Stroke,Cerebrovascular diseases (I60-I69),North Dakota,343,37.3
2012,Stroke,Cerebrovascular diseases (I60-I69),Ohio,5788,41.2
2012,Stroke,Cerebrovascular diseases (I60-I69),Oklahoma,1893,45.7
2012,Stroke,Cerebrovascular diseases (I60-I69),Oregon,1763,37.5
2012,Stroke,Cerebrovascular diseases (I60-I69),Pennsylvania,6546,37.4
2012,Stroke,Cerebrovascular diseases (I60-I69),Rhode Island,433,30.6
2012,Stroke,Cerebrovascular diseases (I60-I69),South Carolina,2349,45.9
2012,Stroke,Cerebrovascular diseases (I60-I69),South Dakota,408,37.4
2012,Stroke,Cerebrovascular diseases (I60-I69),Tennessee,3120,44.9
2012,Stroke,Cerebrovascular diseases (I60-I69),Texas,9305,41.8
2012,Stroke,Cerebrovascular diseases (I60-I69),United States,128546,36.9
2012,Stroke,Cerebrovascular diseases (I60-I69),Utah,809,37.8
2012,Stroke,Cerebrovascular diseases (I60-I69),Vermont,281,35.9
2012,Stroke,Cerebrovascular diseases (I60-I69),Virginia,3394,40.7
2012,Stroke,Cerebrovascular diseases (I60-I69),Washington,2513,34.3
2012,Stroke,Cerebrovascular diseases (I60-I69),West Virginia,1140,47.9
2012,Stroke,Cerebrovascular diseases (I60-I69),Wisconsin,2520,36
2012,Stroke,Cerebrovascular diseases (I60-I69),Wyoming,205,34.9
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Alabama,3015,55.2
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Alaska,189,40.9
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Arizona,3221,43.6
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Arkansas,1910,55.8
2012,CLRD,Chronic lower respiratory diseases (J40-J47),California,12963,34.5
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Colorado,2239,46.7
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Connecticut,1387,30.9
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Delaware,420,39.1
2012,CLRD,Chronic lower respiratory diseases (J40-J47),District of Columbia,139,23.5
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Florida,10585,38.4
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Georgia,3977,45
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Hawaii,312,17.7
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Idaho,754,46
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Illinois,5313,38.6
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Indiana,3962,55.5
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Iowa,1824,46.8
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Kansas,1687,51.8
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Kentucky,3100,64.2
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Louisiana,2074,44.5
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Maine,817,45.4
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Maryland,1981,32.3
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Massachusetts,2520,31.7
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Michigan,5251,45.2
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Minnesota,2124,35.3
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Mississippi,1729,54.7
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Missouri,3650,51.7
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Montana,605,48.6
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Nebraska,1052,48.9
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Nevada,1370,52
2012,CLRD,Chronic lower respiratory diseases (J40-J47),New Hampshire,674,43.5
2012,CLRD,Chronic lower respiratory diseases (J40-J47),New Jersey,3271,31.7
2012,CLRD,Chronic lower respiratory diseases (J40-J47),New Mexico,965,42.5
2012,CLRD,Chronic lower respiratory diseases (J40-J47),New York,7034,31.1
2012,CLRD,Chronic lower respiratory diseases (J40-J47),North Carolina,4844,46.4
2012,CLRD,Chronic lower respiratory diseases (J40-J47),North Dakota,306,35.3
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Ohio,7070,51.2
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Oklahoma,2585,61.4
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Oregon,1915,42.2
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Pennsylvania,6550,38.8
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Rhode Island,504,36.9
2012,CLRD,Chronic lower respiratory diseases (J40-J47),South Carolina,2467,46.9
2012,CLRD,Chronic lower respiratory diseases (J40-J47),South Dakota,481,45.7
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Tennessee,3695,51.8
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Texas,9524,42.7
2012,CLRD,Chronic lower respiratory diseases (J40-J47),United States,143489,41.5
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Utah,663,30.6
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Vermont,364,46.3
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Virginia,3070,36.9
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Washington,2955,41
2012,CLRD,Chronic lower respiratory diseases (J40-J47),West Virginia,1524,62.4
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Wisconsin,2524,37.1
2012,CLRD,Chronic lower respiratory diseases (J40-J47),Wyoming,334,55.8
2012,Diabetes,Diabetes mellitus (E10-E14),Alabama,1300,23.9
2012,Diabetes,Diabetes mellitus (E10-E14),Alaska,107,18.8
2012,Diabetes,Diabetes mellitus (E10-E14),Arizona,1736,23.4
2012,Diabetes,Diabetes mellitus (E10-E14),Arkansas,833,24.6
2012,Diabetes,Diabetes mellitus (E10-E14),California,7895,20.7
2012,Diabetes,Diabetes mellitus (E10-E14),Colorado,797,15.9
2012,Diabetes,Diabetes mellitus (E10-E14),Connecticut,631,14.2
2012,Diabetes,Diabetes mellitus (E10-E14),Delaware,241,22.3
2012,Diabetes,Diabetes mellitus (E10-E14),District of Columbia,145,24.1
2012,Diabetes,Diabetes mellitus (E10-E14),Florida,5092,19.2
2012,Diabetes,Diabetes mellitus (E10-E14),Georgia,2088,22.6
2012,Diabetes,Diabetes mellitus (E10-E14),Hawaii,277,16.2
2012,Diabetes,Diabetes mellitus (E10-E14),Idaho,371,22.9
2012,Diabetes,Diabetes mellitus (E10-E14),Illinois,2706,19.2
2012,Diabetes,Diabetes mellitus (E10-E14),Indiana,1860,25.9
2012,Diabetes,Diabetes mellitus (E10-E14),Iowa,692,17.6
2012,Diabetes,Diabetes mellitus (E10-E14),Kansas,639,19.6
2012,Diabetes,Diabetes mellitus (E10-E14),Kentucky,1256,25.9
2012,Diabetes,Diabetes mellitus (E10-E14),Louisiana,1290,26.9
2012,Diabetes,Diabetes mellitus (E10-E14),Maine,380,21.3
2012,Diabetes,Diabetes mellitus (E10-E14),Maryland,1218,19.2
2012,Diabetes,Diabetes mellitus (E10-E14),Massachusetts,1099,13.6
2012,Diabetes,Diabetes mellitus (E10-E14),Michigan,2685,23
2012,Diabetes,Diabetes mellitus (E10-E14),Minnesota,1165,19.1
2012,Diabetes,Diabetes mellitus (E10-E14),Mississippi,1050,32.6
2012,Diabetes,Diabetes mellitus (E10-E14),Missouri,1377,19.6
2012,Diabetes,Diabetes mellitus (E10-E14),Montana,233,19.1
2012,Diabetes,Diabetes mellitus (E10-E14),Nebraska,442,20.7
2012,Diabetes,Diabetes mellitus (E10-E14),Nevada,438,15.9
2012,Diabetes,Diabetes mellitus (E10-E14),New Hampshire,275,17.5
2012,Diabetes,Diabetes mellitus (E10-E14),New Jersey,1988,19.3
2012,Diabetes,Diabetes mellitus (E10-E14),New Mexico,652,28.3
2012,Diabetes,Diabetes mellitus (E10-E14),New York,4010,17.7
2012,Diabetes,Diabetes mellitus (E10-E14),North Carolina,2409,22.6
2012,Diabetes,Diabetes mellitus (E10-E14),North Dakota,185,22
2012,Diabetes,Diabetes mellitus (E10-E14),Ohio,3618,26.1
2012,Diabetes,Diabetes mellitus (E10-E14),Oklahoma,1201,28.4
2012,Diabetes,Diabetes mellitus (E10-E14),Oregon,1126,24.3
2012,Diabetes,Diabetes mellitus (E10-E14),Pennsylvania,3735,22.3
2012,Diabetes,Diabetes mellitus (E10-E14),Rhode Island,198,14.7
2012,Diabetes,Diabetes mellitus (E10-E14),South Carolina,1197,22.3
2012,Diabetes,Diabetes mellitus (E10-E14),South Dakota,218,21.5
2012,Diabetes,Diabetes mellitus (E10-E14),Tennessee,1852,25.8
2012,Diabetes,Diabetes mellitus (E10-E14),Texas,5136,21.9
2012,Diabetes,Diabetes mellitus (E10-E14),United States,73932,21.2
2012,Diabetes,Diabetes mellitus (E10-E14),Utah,541,24.6
2012,Diabetes,Diabetes mellitus (E10-E14),Vermont,168,21.4
2012,Diabetes,Diabetes mellitus (E10-E14),Virginia,1603,18.6
2012,Diabetes,Diabetes mellitus (E10-E14),Washington,1650,22.4
2012,Diabetes,Diabetes mellitus (E10-E14),West Virginia,741,30.5
2012,Diabetes,Diabetes mellitus (E10-E14),Wisconsin,1289,19
2012,Diabetes,Diabetes mellitus (E10-E14),Wyoming,97,15.9
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Alabama,12036,225.1
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Alaska,708,136.5
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Arizona,10689,145.5
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Arkansas,7407,218.6
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",California,59371,153.3
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Colorado,6311,127.3
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Connecticut,7282,155.3
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Delaware,1790,168.8
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",District of Columbia,1298,213
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Florida,42125,153
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Georgia,15825,177.6
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Hawaii,2430,135.2
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Idaho,2515,150.9
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Illinois,24667,172.7
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Indiana,13675,188.4
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Iowa,7005,170.4
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Kansas,5366,158.2
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Kentucky,10024,208.2
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Louisiana,10074,213.1
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Maine,2623,145.9
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Maryland,11023,174.4
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Massachusetts,11602,139.1
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Michigan,23520,197.9
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Minnesota,7496,119.2
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Mississippi,7269,231.3
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Missouri,13742,193.4
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Montana,1903,151.1
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Nebraska,3307,146.9
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Nevada,5166,192.5
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Hampshire,2324,146.1
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Jersey,18340,171.5
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Mexico,3352,147.8
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New York,43795,186.5
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",North Carolina,17348,166.1
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",North Dakota,1368,151.6
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Ohio,26426,187.7
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Oklahoma,9198,220.4
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Oregon,6180,130.3
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Pennsylvania,30952,177.7
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Rhode Island,2360,165.2
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",South Carolina,9364,180.2
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",South Dakota,1668,155.4
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Tennessee,14454,203.7
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Texas,39061,171.3
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",United States,599711,170.5
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Utah,3091,142.4
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Vermont,1206,150.6
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Virginia,13386,158.6
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Washington,10360,139.3
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",West Virginia,4942,208.1
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Wisconsin,11282,160.7
2012,Heart disease,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Wyoming,1005,167.2
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Alabama,942,17.9
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Alaska,52,10
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Arizona,683,9.5
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Arkansas,734,21.9
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),California,5849,15.2
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Colorado,525,11
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Connecticut,558,11.8
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Delaware,121,11.3
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),District of Columbia,76,12.1
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Florida,2338,8.5
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Georgia,1390,16.4
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Hawaii,394,20.8
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Idaho,189,11.3
2012,Influenza and pneumonia,Influenza and pneumonia (J09-J18),Illinois,2323,16.3
